0,,,,,,,,,,
-8,-0.3011,-0.3217,-0.3379,-0.3081,-0.2480,-0.2564,-0.2493,-0.3260,-0.3515,-0.3769
-7,-0.4176,-0.3391,-0.2811,-0.2596,-0.1956,-0.2269,-0.2613,-0.3087,-0.3915,-0.3825
-6,-0.4398,-0.2765,-0.2250,-0.1807,-0.1991,-0.2269,-0.2608,-0.2914,-0.3161,-0.3316
-5,-0.3380,-0.2258,-0.1525,-0.1379,-0.1575,-0.1673,-0.1775,-0.1924,-0.2022,-0.2090
-4,-0.2668,-0.1177,-0.0674,-0.0458,-0.0459,-0.0536,-0.0561,-0.0670,-0.0722,-0.0749
-3,-0.1222,0.0098,0.0655,0.0799,0.0769,0.0734,0.0703,0.0658,0.0632,0.0618
-2,0.0268,0.1706,0.1993,0.2056,0.2042,0.2019,0.2011,0.1995,0.1991,0.1983
-1,0.2061,0.2979,0.3195,0.3268,0.3310,0.3318,0.3321,0.3319,0.3321,0.3321
0,0.3945,0.4930,0.4699,0.4366,0.4539,0.4565,0.4579,0.4621,0.4635,0.4633
1,0.5433,0.6021,0.6202,0.6257,0.5829,0.5688,0.5791,0.5864,0.5856,0.5865
2,0.6767,0.7180,0.7273,0.7314,0.7353,0.7377,0.7149,0.7009,0.7114,0.7165
3,0.7969,0.8290,0.8324,0.8324,0.8315,0.8357,0.8412,0.8517,0.8286,0.8433
4,0.9201,0.9371,0.9378,0.9359,0.9350,0.9450,0.9539,0.9750,0.9884,0.9925
5,1.0232,1.0479,1.0450,1.0407,1.0437,1.0580,1.0720,1.0995,1.1115,1.1180
6,1.1204,1.1489,1.1466,1.1432,1.1510,1.1726,1.1900,1.2109,1.2126,1.2149
7,1.2049,1.2331,1.2328,1.2294,1.2460,1.2674,1.2708,1.2894,1.3095,1.3220
8,1.2549,1.2808,1.2832,1.2872,1.3074,1.3241,1.3391,1.3635,1.3801,1.3992
9,1.2564,1.3001,1.3089,1.3175,1.3600,1.3934,1.4034,1.4376,1.4658,1.4848
10,1.2394,1.3079,1.3231,1.3368,1.4030,1.4169,1.4342,1.4919,1.5255,1.5562
11,1.1130,1.2971,1.3247,1.3441,1.3922,1.4219,1.4341,1.4918,1.5458,1.5782
12,0.9643,1.2540,1.2843,1.3091,1.3554,1.3830,1.3954,1.4586,1.5112,1.5432
13,0.9312,1.1837,1.2276,1.2525,1.2966,1.3171,1.3324,1.3918,1.4410,1.4706
14,0.9505,1.0620,1.1682,1.1959,1.2381,1.2483,1.2668,1.3186,1.3593,1.3864
